ID,caption,cluster
53558961732,the castle of heidelberg,1
53531594501,a tiger is drinking water from a pond,50
53578726330,a large passenger jet with the flag of Frankfurt on it,3
53569071748,a large jetliner on the runway at an airport,3
53563431032,a large white airplane flying in the air,5
53562620646,a qatar airlines airplane flying through the air,3
53559426344,a large passenger jet on the runway at an airport,3
53554455400,an algerian airbus a320-212,3
53553342573,a large airplane flying in the sky,3
53552875096,a large passenger jet on the runway at an airport,3
53551455309,black and white photograph of trees in water,4
53550253892,black and white photograph of a lake with reeds,4
53547707725,a lufthansa airbus a320-214 at   ,7
53547275748,a plane flying in the sky,3
53547127600,black and white photograph of a tree in the water,4
53544733306,a dog standing next to a lake with grass in the background,4
53543862997,a dog standing next to a lake looking at the water,4
53544733296,a dog standing by the water looking at something,4
53532112512,a large passenger jet sitting on the runway,4
53532998756,a Kelsterbach airplane parked on the tarmac,3
53532112532,a lufthansa airplane on the runway at an airport,3
53529714662,a black and white photo of a jet flying over a tree,3
53525392853,a man and woman standing on a basketball court,12
53525650540,a man and woman shaking hands on a basketball court,12
53525650195,a group of people cheering at a basketball game,12
53525392088,a man with a beard and a blue jersey is standing on a court,12
53525534444,a man with a beard and a blue jersey is standing on a court,12
53525215186,a group of men in blue uniforms celebrating on the court,12
53525391913,the basketball team is sitting on the court and the crowd is watching,12
53524319212,a man is holding a basketball in front of a crowd,12
53524319052,a basketball player is giving a high five to his teammates,12
53525391368,a group of basketball players are celebrating,12
53524318852,a group of basketball players are clapping and cheering,12
53524318807,a group of basketball players are standing together,12
53524318742,a group of men in blue shirts are clapping,12
53524318717,a man is clapping with his hands in the air,12
53525214446,a group of people are hugging each other in a basketball game,12
53525391033,a group of people are hugging each other on a basketball court,12
53525390928,a group of basketball players are celebrating in the stands,12
53525214196,three basketball players are talking to each other,12
53525390703,a basketball player is standing on the court with his hands in the air,12
53525390673,a man in a blue shirt is clapping with his hands,12
53524318122,a group of men in blue uniforms are celebrating,12
53525648525,a group of basketball players are celebrating together,12
53524318037,a group of men in blue uniforms are celebrating,12
53525648450,"""Frankfurts person reacts during the group b match between Frankfurt and  at the""",12
53525532839,two basketball players are standing together on a court,12
53524317802,two basketball players are standing together on the court,12
53525648240,a group of people cheering on a basketball court,12
53525648050,"""womens basketball team celebrating on the court""",12
53524317412,two basketball players standing on the court,12
53525647940,a man with a beard and a blue jersey is smiling,12
53525647900,a basketball player is talking to another player,12
53525389693,a basketball player is celebrating after scoring a basket,12
53525647700,a basketball player in mid air with the ball in his hand,12
53525389618,a basketball player in mid air with the ball in his hand,12
53525647585,a basketball player in blue jumps for the ball,12
53525389468,two men in blue and white uniforms playing basketball,12
53525212781,two basketball players are playing in a game,12
53525212711,a basketball player is in mid air while another player is in the air,12
53525212666,a basketball player in mid air with the ball in his hand,12
53525389228,a basketball player in blue uniform holding a ball,12
53525389213,a basketball player in blue and white uniform holding a ball,12
53524316637,basketball players in blue uniforms are talking to each other,12
53525212351,three men in blue and white uniforms playing basketball,12
53525531319,a basketball player in blue uniform standing on the court,12
53525531204,two basketball players in blue uniforms playing on a court,12
53524316107,a basketball game with players in blue and white,12
53525530909,a basketball game with several players in blue and white,12
53524315422,a basketball player is trying to block the ball,12
53525645580,a basketball game with players on the court,12
53525645200,a basketball player in blue and white uniform dribbling the ball,12
53525386358,a basketball player in blue and white uniform dribbling a ball,12
53525386403,a woman in a blue uniform is playing basketball,12
53525643940,two men playing basketball in a large arena,12
53525643115,two basketball players in blue uniforms playing on the court,12
53525527384,two basketball players in blue uniforms playing on a court,12
53525208246,a man in a blue uniform holding a basketball,12
53525526854,a basketball game with two teams playing on the court,12
53524312087,a basketball player in blue and white uniform dribbling the ball,12
53525526619,a basketball game with players on the court,12
53525642250,a basketball game with several players in the middle of the court,12
53525642095,a basketball game with players in blue and white uniforms,12
53524311612,a basketball game with players in blue and white uniforms,12
53525207621,a group of men playing basketball in a large arena,12
53525641860,a basketball game with players on the court,12
53525641750,a basketball player in blue and white uniform dribbling the ball,12
53524311372,a basketball player in blue and white uniform is dribbling the ball,12
53525207231,two basketball players are playing on the court,12
53525207196,two basketball players are playing on the court,12
53524310957,a basketball game in progress with players in blue and white uniforms,12
53525641095,a basketball game in progress with players in blue and white,12
53524310592,a basketball game with players in blue and white uniforms,12
53525640710,a basketball player is dribbling the ball while another player is trying to block him,12
53524310447,a basketball player in blue and white is shooting the ball,12
53525524899,"person, person, person, person, person, person, person, person, person, person",12
